cik,ticker,company_name,period_end,fiscal_year,fiscal_quarter,revenue,cogs,gross_profit,gross_margin,operating_income,operating_margin,rd_expense,rd_intensity,sga_expense,sga_intensity,data_source,replicability_score,text_source,post,post_x_replicability,ln_revenue
1522540,MQ,"Marqeta, Inc.",2020-06-30,2020,2,69402000,41785000.0,27617000.0,0.3979,-6797000.0,-0.0979,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,0,0.0,18.055426243505593
1522540,MQ,"Marqeta, Inc.",2020-09-30,2020,3,84306000,49024000.0,35282000.0,0.4185,-12172000.0,-0.1444,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,0,0.0,18.24996359481653
1522540,MQ,"Marqeta, Inc.",2021-03-31,2021,1,107983000,58126000.0,49857000.0,0.4617,-10652000.0,-0.0986,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,0,0.0,18.49748436529124
1522540,MQ,"Marqeta, Inc.",2021-06-30,2021,2,122266000,75291000.0,46975000.0,0.3842,-67986000.0,-0.556,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,0,0.0,18.621709557100903
1522540,MQ,"Marqeta, Inc.",2021-09-30,2021,3,131512000,72438000.0,59074000.0,0.4492,-45638000.0,-0.347,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,0,0.0,18.694608660171482
1522540,MQ,"Marqeta, Inc.",2022-03-31,2022,1,166102000,91376000.0,74726000.0,0.4499,-49272000.0,-0.2966,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,0,0.0,18.928112615450225
1522540,MQ,"Marqeta, Inc.",2022-06-30,2022,2,186678000,108629000.0,78049000.0,0.4181,-46717000.0,-0.2503,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,0,0.0,19.044895765468034
1522540,MQ,"Marqeta, Inc.",2022-09-30,2022,3,191621000,111519000.0,80102000.0,0.418,-59496000.0,-0.3105,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,0,0.0,19.07103002083532
1522540,MQ,"Marqeta, Inc.",2023-03-31,2023,1,217343000,128179000.0,89164000.0,0.4102,-87433000.0,-0.4023,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,19.196987308761283
1522540,MQ,"Marqeta, Inc.",2023-06-30,2023,2,231115000,146506000.0,84609000.0,0.3661,-69421000.0,-0.3004,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,19.258425980104924
1522540,MQ,"Marqeta, Inc.",2023-09-30,2023,3,108891000,36383000.0,72508000.0,0.6659,-69826000.0,-0.6412,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,18.505857939859833
1522540,MQ,"Marqeta, Inc.",2024-03-31,2024,1,117968000,33807000.0,84161000.0,0.7134,-49852000.0,-0.4226,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,18.58592395921157
1522540,MQ,"Marqeta, Inc.",2024-06-30,2024,2,125270000,45917000.0,79353000.0,0.6335,105042000.0,0.8385,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,18.645981965820376
1522540,MQ,"Marqeta, Inc.",2024-09-30,2024,3,127967000,37835000.0,90132000.0,0.7043,-42231000.0,-0.33,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,18.667282976144534
1522540,MQ,"Marqeta, Inc.",2025-03-31,2025,1,139073000,40394000.0,98679000.0,0.7095,-18538000.0,-0.1333,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,18.750509533092405
1522540,MQ,"Marqeta, Inc.",2025-06-30,2025,2,150392000,46331000.0,104061000.0,0.6919,-9228000.0,-0.0614,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,18.828755776575935
1522540,MQ,"Marqeta, Inc.",2025-09-30,2025,3,163306000,48749000.0,114557000.0,0.7015,-10370000.0,-0.0635,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4079,wayback,1,0.4079,18.911136299458
789019,MSFT,MICROSOFT CORP,2019-03-31,2019,1,30571000000,10170000000.0,20401000000.0,0.6673,10341000000.0,0.3383,4316000000.0,0.1412,1179000000.0,0.0386,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.143317684123097
789019,MSFT,MICROSOFT CORP,2019-06-30,2019,2,33717000000,,,,12405000000.0,0.3679,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.24126799815065
789019,MSFT,MICROSOFT CORP,2019-09-30,2019,3,33055000000,10406000000.0,22649000000.0,0.6852,12686000000.0,0.3838,4565000000.0,0.1381,1061000000.0,0.0321,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.221438677731953
789019,MSFT,MICROSOFT CORP,2019-12-31,2019,4,36906000000,12358000000.0,24548000000.0,0.6651,13891000000.0,0.3764,4603000000.0,0.1247,1121000000.0,0.0304,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.331639976400698
789019,MSFT,MICROSOFT CORP,2020-03-31,2020,1,35021000000,10975000000.0,24046000000.0,0.6866,12975000000.0,0.3705,4887000000.0,0.1395,1273000000.0,0.0363,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.279213718507794
789019,MSFT,MICROSOFT CORP,2020-06-30,2020,2,38033000000,,,,13407000000.0,0.3525,,,,,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.361720040866032
789019,MSFT,MICROSOFT CORP,2020-09-30,2020,3,37154000000,11002000000.0,26152000000.0,0.7039,15876000000.0,0.4273,4926000000.0,0.1326,1119000000.0,0.0301,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.338337273915624
789019,MSFT,MICROSOFT CORP,2020-12-31,2020,4,43076000000,14194000000.0,28882000000.0,0.6705,17897000000.0,0.4155,4899000000.0,0.1137,1139000000.0,0.0264,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.486231834413047
789019,MSFT,MICROSOFT CORP,2021-03-31,2021,1,41706000000,13045000000.0,28661000000.0,0.6872,17048000000.0,0.4088,5204000000.0,0.1248,1327000000.0,0.0318,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.453910840292814
789019,MSFT,MICROSOFT CORP,2021-09-30,2021,3,45317000000,13646000000.0,31671000000.0,0.6989,20238000000.0,0.4466,5599000000.0,0.1236,1287000000.0,0.0284,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.536948074975186
789019,MSFT,MICROSOFT CORP,2021-12-31,2021,4,51728000000,16960000000.0,34768000000.0,0.6721,22247000000.0,0.4301,5758000000.0,0.1113,1384000000.0,0.0268,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.66926505792949
789019,MSFT,MICROSOFT CORP,2022-03-31,2022,1,49360000000,15615000000.0,33745000000.0,0.6837,20364000000.0,0.4126,6306000000.0,0.1278,1480000000.0,0.03,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.622406216543542
789019,MSFT,MICROSOFT CORP,2022-09-30,2022,3,50122000000,15452000000.0,34670000000.0,0.6917,21518000000.0,0.4293,6628000000.0,0.1322,1398000000.0,0.0279,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,0,0.0,24.637725870407973
789019,MSFT,MICROSOFT CORP,2022-12-31,2022,4,52747000000,17488000000.0,35259000000.0,0.6685,20399000000.0,0.3867,6844000000.0,0.1298,2337000000.0,0.0443,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,24.688772735647397
789019,MSFT,MICROSOFT CORP,2023-03-31,2023,1,52857000000,16128000000.0,36729000000.0,0.6949,22352000000.0,0.4229,6984000000.0,0.1321,1643000000.0,0.0311,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,24.690855990823014
789019,MSFT,MICROSOFT CORP,2023-09-30,2023,3,56517000000,16302000000.0,40215000000.0,0.7116,26895000000.0,0.4759,6659000000.0,0.1178,1474000000.0,0.0261,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,24.75780731479776
789019,MSFT,MICROSOFT CORP,2023-12-31,2023,4,62020000000,19623000000.0,42397000000.0,0.6836,27032000000.0,0.4359,7142000000.0,0.1152,1977000000.0,0.0319,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,24.850722750618715
789019,MSFT,MICROSOFT CORP,2024-03-31,2024,1,61858000000,18505000000.0,43353000000.0,0.7008,27581000000.0,0.4459,7653000000.0,0.1237,1912000000.0,0.0309,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,24.848107272610516
789019,MSFT,MICROSOFT CORP,2024-09-30,2024,3,65585000000,20099000000.0,45486000000.0,0.6935,30552000000.0,0.4658,7544000000.0,0.115,1673000000.0,0.0255,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,24.90661284821352
789019,MSFT,MICROSOFT CORP,2024-12-31,2024,4,69632000000,21799000000.0,47833000000.0,0.6869,31653000000.0,0.4546,7917000000.0,0.1137,1823000000.0,0.0262,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,24.966490068739834
789019,MSFT,MICROSOFT CORP,2025-03-31,2025,1,70066000000,21919000000.0,48147000000.0,0.6872,32000000000.0,0.4567,8198000000.0,0.117,1737000000.0,0.0248,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,24.972703491928026
789019,MSFT,MICROSOFT CORP,2025-09-30,2025,3,77673000000,24043000000.0,53630000000.0,0.6905,37961000000.0,0.4887,8146000000.0,0.1049,1806000000.0,0.0233,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,25.07577354358376
789019,MSFT,MICROSOFT CORP,2025-12-31,2025,4,81273000000,25978000000.0,55295000000.0,0.6804,38275000000.0,0.4709,8504000000.0,0.1046,1932000000.0,0.0238,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3952,10k_fallback,1,0.3952,25.121079695020622
1477333,NET,"Cloudflare, Inc.",2019-03-31,2019,1,61727000,14360000.0,47367000.0,0.7674,-17147000.0,-0.2778,17649000.0,0.2859,16048000.0,0.26,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,17.93823199445269
1477333,NET,"Cloudflare, Inc.",2019-06-30,2019,2,67424000,14832000.0,52592000.0,0.78,-19771000.0,-0.2932,18868000.0,0.2798,17659000.0,0.2619,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,18.02651159558605
1477333,NET,"Cloudflare, Inc.",2019-09-30,2019,3,73941000,16033000.0,57908000.0,0.7832,-41086000.0,-0.5557,27863000.0,0.3768,25593000.0,0.3461,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,18.11877803586061
1477333,NET,"Cloudflare, Inc.",2020-03-31,2020,1,91250000,20821000.0,70429000.0,0.7718,-36071000.0,-0.3953,33354000.0,0.3655,26181000.0,0.2869,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,18.329113550426875
1477333,NET,"Cloudflare, Inc.",2020-06-30,2020,2,99721000,24164000.0,75557000.0,0.7577,-24704000.0,-0.2477,28131000.0,0.2821,20754000.0,0.2081,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,18.41788684464797
1477333,NET,"Cloudflare, Inc.",2020-09-30,2020,3,114162000,27005000.0,87157000.0,0.7635,-21252000.0,-0.1862,30902000.0,0.2707,21525000.0,0.1885,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,18.553129050250593
1477333,NET,"Cloudflare, Inc.",2021-03-31,2021,1,138055000,32084000.0,105971000.0,0.7676,-31254000.0,-0.2264,39527000.0,0.2863,27724000.0,0.2008,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,18.743162714445873
1477333,NET,"Cloudflare, Inc.",2021-06-30,2021,2,152428000,35029000.0,117399000.0,0.7702,-28872000.0,-0.1894,41349000.0,0.2713,28927000.0,0.1898,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,18.842202911375196
1477333,NET,"Cloudflare, Inc.",2021-09-30,2021,3,172347000,37525000.0,134822000.0,0.7823,-26494000.0,-0.1537,46770000.0,0.2714,28669000.0,0.1663,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,18.965020444335273
1477333,NET,"Cloudflare, Inc.",2022-03-31,2022,1,212167000,47051000.0,165116000.0,0.7782,-40024000.0,-0.1886,67054000.0,0.316,38029000.0,0.1792,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,19.1728842583843
1477333,NET,"Cloudflare, Inc.",2022-06-30,2022,2,234517000,55804000.0,178713000.0,0.762,-64541000.0,-0.2752,75114000.0,0.3203,50518000.0,0.2154,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,19.273038637892505
1477333,NET,"Cloudflare, Inc.",2022-09-30,2022,3,253857000,61967000.0,191890000.0,0.7559,-45947000.0,-0.181,76432000.0,0.3011,45372000.0,0.1787,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,0,0.0,19.352281674317254
1477333,NET,"Cloudflare, Inc.",2023-03-31,2023,1,290175000,70432000.0,219743000.0,0.7573,-47272000.0,-0.1629,81539000.0,0.281,48475000.0,0.1671,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,19.48599474721896
1477333,NET,"Cloudflare, Inc.",2023-06-30,2023,2,308494000,75221000.0,233273000.0,0.7562,-56172000.0,-0.1821,89610000.0,0.2905,53147000.0,0.1723,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,19.547212952174068
1477333,NET,"Cloudflare, Inc.",2023-09-30,2023,3,335603000,78069000.0,257534000.0,0.7674,-39212000.0,-0.1168,90593000.0,0.2699,55939000.0,0.1667,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,19.63143947173072
1477333,NET,"Cloudflare, Inc.",2024-03-31,2024,1,378602000,85038000.0,293564000.0,0.7754,-54550000.0,-0.1441,87703000.0,0.2316,66309000.0,0.1751,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,19.751996079345723
1477333,NET,"Cloudflare, Inc.",2024-06-30,2024,2,400996000,89011000.0,311985000.0,0.778,-34698000.0,-0.0865,102547000.0,0.2557,69635000.0,0.1737,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,19.809462010158747
1477333,NET,"Cloudflare, Inc.",2024-09-30,2024,3,430082000,95967000.0,334115000.0,0.7769,-30794000.0,-0.0716,110911000.0,0.2579,68777000.0,0.1599,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,19.879486446145812
1477333,NET,"Cloudflare, Inc.",2025-03-31,2025,1,479087000,115576000.0,363511000.0,0.7588,-53247000.0,-0.1111,115089000.0,0.2402,87658000.0,0.183,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,19.987392767275235
1477333,NET,"Cloudflare, Inc.",2025-06-30,2025,2,512316000,128677000.0,383639000.0,0.7488,-67264000.0,-0.1313,134557000.0,0.2626,96987000.0,0.1893,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,20.054452180121906
1477333,NET,"Cloudflare, Inc.",2025-09-30,2025,3,562027000,146316000.0,415711000.0,0.7397,-37460000.0,-0.0667,120956000.0,0.2152,95906000.0,0.1706,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3336,10k_fallback,1,0.3336,20.147060449408578
1373715,NOW,"ServiceNow, Inc.",2019-03-31,2019,1,788926000,186252000.0,602674000.0,0.7639,-15713000.0,-0.0199,172522000.0,0.2187,84456000.0,0.1071,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,20.48618308480453
1373715,NOW,"ServiceNow, Inc.",2019-06-30,2019,2,833904000,198147000.0,635757000.0,0.7624,-27000000.0,-0.0324,183420000.0,0.22,85442000.0,0.1025,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,20.541628845783926
1373715,NOW,"ServiceNow, Inc.",2019-09-30,2019,3,885833000,200793000.0,685040000.0,0.7733,56324000.0,0.0636,190099000.0,0.2146,75642000.0,0.0854,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,20.60203900321869
1373715,NOW,"ServiceNow, Inc.",2020-03-31,2020,1,1046000000,223000000.0,823000000.0,0.7868,49000000.0,0.0468,227000000.0,0.217,106000000.0,0.1013,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,20.768239202589143
1373715,NOW,"ServiceNow, Inc.",2020-06-30,2020,2,1071000000,233000000.0,838000000.0,0.7824,63000000.0,0.0588,245000000.0,0.2288,104000000.0,0.0971,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,20.791858628412022
1373715,NOW,"ServiceNow, Inc.",2020-09-30,2020,3,1152000000,252000000.0,900000000.0,0.7812,69000000.0,0.0599,268000000.0,0.2326,109000000.0,0.0946,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,20.86476539922011
1373715,NOW,"ServiceNow, Inc.",2021-03-31,2021,1,1360000000,299000000.0,1061000000.0,0.7801,97000000.0,0.0713,314000000.0,0.2309,126000000.0,0.0926,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,21.03075053669437
1373715,NOW,"ServiceNow, Inc.",2021-06-30,2021,2,1409000000,329000000.0,1080000000.0,0.7665,51000000.0,0.0362,333000000.0,0.2363,139000000.0,0.0987,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,21.066146069862953
1373715,NOW,"ServiceNow, Inc.",2021-09-30,2021,3,1512000000,350000000.0,1162000000.0,0.7685,74000000.0,0.0489,358000000.0,0.2368,151000000.0,0.0999,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,21.136699114703752
1373715,NOW,"ServiceNow, Inc.",2022-03-31,2022,1,1722000000,369000000.0,1353000000.0,0.7857,87000000.0,0.0505,414000000.0,0.2404,179000000.0,0.1039,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,21.26675224295195
1373715,NOW,"ServiceNow, Inc.",2022-06-30,2022,2,1752000000,389000000.0,1363000000.0,0.778,22000000.0,0.0126,444000000.0,0.2534,175000000.0,0.0999,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,21.28402382946061
1373715,NOW,"ServiceNow, Inc.",2022-09-30,2022,3,1831000000,400000000.0,1431000000.0,0.7815,91000000.0,0.0497,456000000.0,0.249,187000000.0,0.1021,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,0,0.0,21.328128102638786
1373715,NOW,"ServiceNow, Inc.",2023-03-31,2023,1,2096000000,438000000.0,1658000000.0,0.791,144000000.0,0.0687,492000000.0,0.2347,199000000.0,0.0949,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,1,0.3002,21.463296603405208
1373715,NOW,"ServiceNow, Inc.",2023-06-30,2023,2,2150000000,471000000.0,1679000000.0,0.7809,117000000.0,0.0544,521000000.0,0.2423,209000000.0,0.0972,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,1,0.3002,21.488733679085982
1373715,NOW,"ServiceNow, Inc.",2023-09-30,2023,3,2288000000,496000000.0,1792000000.0,0.7832,231000000.0,0.101,549000000.0,0.2399,213000000.0,0.0931,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,1,0.3002,21.550943910463964
1373715,NOW,"ServiceNow, Inc.",2024-03-31,2024,1,2603000000,520000000.0,2083000000.0,0.8002,332000000.0,0.1275,606000000.0,0.2328,222000000.0,0.0853,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,1,0.3002,21.67993046295884
1373715,NOW,"ServiceNow, Inc.",2024-06-30,2024,2,2627000000,552000000.0,2075000000.0,0.7899,240000000.0,0.0914,643000000.0,0.2448,232000000.0,0.0883,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,1,0.3002,21.689108347649814
1373715,NOW,"ServiceNow, Inc.",2024-09-30,2024,3,2797000000,584000000.0,2213000000.0,0.7912,418000000.0,0.1494,626000000.0,0.2238,225000000.0,0.0804,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.3002,wayback,1,0.3002,21.751813251166233
